"asin","title","imgUrl","productURL","stars","reviews","price","listPrice","category_id","isBestSeller","boughtInLastMonth"
"B0BC13C9H9","Kids Tablet 7'' Tablet for Kids Android 11 32GB 2GB RAM ROM Parental Control Tablets with Shockproof Case","https://m.media-amazon.com/images/I/614XvPj-pNL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BC13C9H9","3.9","0","39.99","0.0","57","False","0"
"B0C8B8LP2H","Thomson Laptop Notebook Neo 17"" / Intel Celeron N4020 / 4GB Ram / 128GB EMMC/Silver","https://m.media-amazon.com/images/I/717MrgiJbFL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C8B8LP2H","0.0","0","299.99","0.0","57","False","0"
"B09TWY5C1C","Acer Predator Triton 500 SE Gaming/Creator Laptop | 12th Gen Intel i7-12700H | GeForce RTX 3070 Ti | 16"" WQXGA 240Hz G-SYNC Display | 16GB LPDDR5 | 1TB Gen 4x4 SSD | Killer Wi-Fi 6E | PT516-52s-73YD","https://m.media-amazon.com/images/I/816Ln02EIZL._AC_UL320_.jpg","https://www.amazon.com/dp/B09TWY5C1C","4.3","0","1999.0","0.0","57","False","0"
"B09YXPK82Z","AOYODKG Tablet 2 in 1, Tablet 10.1 inch Android 11 with Keyboard, 2.4/5G WiFi, 4GB+64GB(128GB Expand), Quad-Core, IPS HD Display, Dual Camera, Bluetooth, GMS Certified Tablet PC, AYO-M40 (Blue)","https://m.media-amazon.com/images/I/71fZMRwS-yL._AC_UL320_.jpg","https://www.amazon.com/dp/B09YXPK82Z","4.0","0","75.99","79.99","57","False","0"
"B07GCRD6LJ","Lenovo ThinkPad X250 12.5in Laptop, Core i5-5300U 2.3GHz, 8GB Ram, 240GB SSD, Windows 10 Pro 64bit (Renewed)","https://m.media-amazon.com/images/I/81WnAyWRBaL._AC_UL320_.jpg","https://www.amazon.com/dp/B07GCRD6LJ","4.3","0","197.99","0.0","57","False","0"
"B095MGXYCB","Dell Latitude 7400 Laptop 14 - Intel Core i5 8th Gen - i5-8265U - Quad Core 3.9Ghz - 512GB SSD - 16GB RAM - 1366x768 HD - Windows 10 Pro (Renewed)","https://m.media-amazon.com/images/I/61qhsr12IqS._AC_UL320_.jpg","https://www.amazon.com/dp/B095MGXYCB","1.0","0","265.0","0.0","57","False","0"
"B07PLJW2ZP","Fast Dell Latitude 7370 FHD Business Laptop Notebook (Intel Core M7-6Y75, 16GB Ram, 256GB Solid State SSD, Camera, Type C Port, Mini HDMI) Win 10 Pro (Renewed)","https://m.media-amazon.com/images/I/41bUbzRxe4L._AC_UL320_.jpg","https://www.amazon.com/dp/B07PLJW2ZP","3.5","0","205.5","234.0","57","False","0"
"B09WBW2YBF","2021 HP Laptop 14-inch HD Display, AMD Athlon Gold 3150U 4 GB DDR4 RAM 128GB PCIE SSD Thin & Portable Computer PC w/ Webcam HDMI WiFi Bluetooth USB C Traditional Notebook (Renewed)","https://m.media-amazon.com/images/I/71CWR6BeOVL._AC_UL320_.jpg","https://www.amazon.com/dp/B09WBW2YBF","3.4","0","182.98","209.46","57","False","0"
"B0B6HHMBF3","Dell Inspiron 15 5502 Laptop (2021) | 15.6"" FHD | Core i5 - 256GB SSD - 8GB RAM | 4 Cores @ 4.2 GHz - 11th Gen CPU Win 10 Pro (Renewed)","https://m.media-amazon.com/images/I/417NScC9fjL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B6HHMBF3","0.0","0","378.0","0.0","57","False","0"
"B0C23Y2VFC","Kids Tablet, 7-inch Android 13 Tablet for Kids, 2GB RAM+32GB ROM with WiFi, Bluetooth, Parental Control APP, Educational Games, Dual Cameras, Shockproof Case(Pink)","https://m.media-amazon.com/images/I/712Wl4ay81L._AC_UL320_.jpg","https://www.amazon.com/dp/B0C23Y2VFC","3.4","0","49.99","59.99","57","False","0"
